Profile,Player,Position,Season,Year,Team,Number,Games,Goals,Assists,Penalties,Shots,Wins,Losses,Shootouts,Goals_against,Saves,Saves_percentage,Goals_against_average,Shutouts,Icetime,Icetime_seconds
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Regular season,2019/2020,Neftekhimik (Nizhnekamsk),30.0,41,0,2,2,1043,15,18,5,99,944,90.5,2.57,1,2313:07,138787
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Playoffs,2018/2019,Sochi (Sochi),30.0,4,0,0,0,52,0,2,0,7,45,86.5,3.2,0,131:13,7873
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Regular season,2018/2019,Sochi (Sochi),30.0,30,0,3,4,794,15,10,4,61,733,92.3,2.12,4,1727:40,103660
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Playoffs,2017/2018,Sochi (Sochi),30.0,5,0,0,2,192,1,4,0,18,174,90.6,3.46,0,311:59,18719
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Regular season,2017/2018,Sochi (Sochi),30.0,35,0,0,20,989,14,16,4,79,910,92.0,2.43,2,1950:09,117009
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Regular season,2016/2017,Sochi (Sochi),30.0,53,0,0,58,1460,23,21,6,110,1350,92.5,2.27,4,2907:17,174437
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Playoffs,2015/2016,Sochi (Sochi),30.0,4,0,0,0,109,0,4,0,11,98,89.9,2.43,0,271:35,16295
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Regular season,2015/2016,Sochi (Sochi),30.0,53,0,0,26,1396,24,15,9,103,1293,92.6,2.22,4,2786:55,167215
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Playoffs,2014/2015,Avangard (Omsk),30.0,7,0,0,0,147,2,4,0,14,133,90.5,2.41,0,348:52,20932
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Regular season,2014/2015,Avangard (Omsk),30.0,44,0,0,2,1082,23,14,3,83,999,92.3,2.07,5,2402:16,144136
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Playoffs,2013/2014,Ak Bars (Kazan),30.0,2,0,0,0,41,0,2,0,7,34,82.9,4.85,0,86:31,5191
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Regular season,2013/2014,Ak Bars (Kazan),30.0,34,0,0,2,1042,17,10,7,71,971,93.2,2.06,5,2065:18,123918
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Playoffs,2012/2013,Ak Bars (Kazan),30.0,18,0,3,0,611,11,7,0,36,575,94.1,1.75,2,1233:41,74021
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Regular season,2012/2013,Ak Bars (Kazan),30.0,43,0,0,24,1391,23,11,9,83,1308,94.0,1.95,4,2550:48,153048
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Playoffs,2011/2012,Atlant (Moscow Region),30.0,12,0,0,0,400,6,6,0,27,373,93.2,2.33,1,694:22,41662
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Regular season,2011/2012,Atlant (Moscow Region),30.0,45,0,0,40,1411,18,16,10,100,1311,92.9,2.26,5,2652:22,159142
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Playoffs,2010/2011,Atlant (Moscow Region),30.0,22,0,1,4,612,11,10,0,44,568,92.8,2.05,2,1286:06,77166
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Regular season,2010/2011,Atlant (Moscow Region),30.0,28,0,0,4,643,13,8,4,48,595,92.5,1.91,6,1504:47,90287
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Playoffs,2009/2010,CSKA (Moscow),84.0,3,0,0,0,69,0,3,0,10,59,85.5,4.43,0,135:31,8131
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Regular season,2009/2010,CSKA (Moscow),84.0,45,0,0,35,984,19,13,8,80,904,91.9,2.11,3,2277:17,136637
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Playoffs,2008/2009,CSKA (Moscow),84.0,2,0,0,0,61,0,2,0,9,52,85.2,5.4,0,100:00,6000
https://en.khl.ru/players/7640/,Konstantin Barulin,Goalie,Regular season,2008/2009,CSKA (Moscow),84.0,41,0,1,18,1036,21,11,8,95,941,90.8,2.33,2,2443:26,146606
https://en.khl.ru/players/24059/,Marek Ciliak,Goalie,Regular season,2018/2019,Slovan (Bratislava),1.0,28,0,0,0,774,6,19,0,83,691,89.3,3.31,0,1505:22,90322
https://en.khl.ru/players/15227/,Andy Chiodo,Goalie,Regular season,2008/2009,Dinamo (Minsk),30.0,26,0,0,0,588,5,12,3,76,512,87.1,3.66,1,1244:53,74693
https://en.khl.ru/players/15479/,Alexander Cherepenin,Goalie,Regular season,2010/2011,OHC Dynamo (Moscow),20.0,3,0,0,0,31,0,0,0,4,27,87.1,2.67,0,89:46,5386
https://en.khl.ru/players/17168/,Sebastien Caron,Goalie,Regular season,2010/2011,Traktor (Chelyabinsk),35.0,12,0,1,2,300,3,7,0,40,260,86.7,3.66,0,655:26,39326
https://en.khl.ru/players/23356/,Jeff Deslauriers,Goalie,Regular season,2014/2015,Dinamo (Riga),38.0,13,0,1,2,339,4,8,1,33,306,90.3,2.66,1,743:08,44588
https://en.khl.ru/players/14808/,Nikita Davydov,Goalie,Regular season,2012/2013,Atlant (Moscow Region),1.0,5,0,0,0,166,0,5,0,14,152,91.6,3.18,0,264:04,15844
https://en.khl.ru/players/14808/,Nikita Davydov,Goalie,Regular season,2011/2012,Salavat Yulaev (Ufa),31.0,17,0,1,0,410,9,6,2,34,376,91.7,2.27,0,899:28,53968
https://en.khl.ru/players/16184/,Vasily Demchenko,Goalie,Regular season,2019/2020,Traktor (Chelyabinsk),94.0,22,0,0,4,609,7,11,1,56,553,90.8,2.79,0,1202:43,72163
https://en.khl.ru/players/16184/,Vasily Demchenko,Goalie,Regular season,2019/2020,Metallurg (Magnitogorsk),26.0,14,0,0,0,266,2,6,2,25,241,90.6,2.71,0,553:56,33236
https://en.khl.ru/players/16184/,Vasily Demchenko,Goalie,Regular season,2019/2020,Summary:,,36,0,0,4,875,9,17,3,81,794,90.7,2.77,0,1756:39,105399
https://en.khl.ru/players/16184/,Vasily Demchenko,Goalie,Playoffs,2018/2019,Traktor (Chelyabinsk),94.0,2,0,0,0,72,0,2,0,8,64,88.9,4.05,0,118:33,7113
https://en.khl.ru/players/16184/,Vasily Demchenko,Goalie,Regular season,2018/2019,Traktor (Chelyabinsk),94.0,46,0,0,4,1361,21,18,2,92,1269,93.2,2.2,5,2506:58,150418
https://en.khl.ru/players/16184/,Vasily Demchenko,Goalie,Playoffs,2017/2018,Traktor (Chelyabinsk),94.0,5,0,1,0,193,2,3,0,11,182,94.3,2.37,0,277:58,16678
https://en.khl.ru/players/16184/,Vasily Demchenko,Goalie,Regular season,2017/2018,Traktor (Chelyabinsk),94.0,28,0,0,10,843,13,10,3,58,785,93.1,2.45,2,1418:10,85090
https://en.khl.ru/players/16184/,Vasily Demchenko,Goalie,Playoffs,2016/2017,Traktor (Chelyabinsk),94.0,1,0,0,0,17,0,0,0,1,16,94.1,1.6,0,37:34,2254
https://en.khl.ru/players/16184/,Vasily Demchenko,Goalie,Regular season,2016/2017,Traktor (Chelyabinsk),94.0,35,0,1,4,1031,15,14,5,69,962,93.3,2.15,4,1922:22,115342
https://en.khl.ru/players/16184/,Vasily Demchenko,Goalie,Regular season,2015/2016,Traktor (Chelyabinsk),94.0,48,0,0,16,1383,16,20,10,108,1275,92.2,2.32,3,2796:53,167813
https://en.khl.ru/players/16184/,Vasily Demchenko,Goalie,Playoffs,2014/2015,Traktor (Chelyabinsk),94.0,3,0,0,0,55,1,1,0,6,49,89.1,2.39,0,150:52,9052
https://en.khl.ru/players/16184/,Vasily Demchenko,Goalie,Regular season,2014/2015,Traktor (Chelyabinsk),94.0,18,0,0,0,467,7,7,2,41,426,91.2,2.51,0,978:20,58700
https://en.khl.ru/players/16184/,Vasily Demchenko,Goalie,Regular season,2013/2014,Traktor (Chelyabinsk),94.0,1,0,0,0,14,0,0,0,2,12,85.7,4.24,0,28:17,1697
https://en.khl.ru/players/17670/,Tomas Duba,Goalie,Regular season,2011/2012,Lev (Poprad),30.0,27,0,1,2,757,5,17,5,82,675,89.2,3.0,1,1640:26,98426
https://en.khl.ru/players/20928/,Mark Dekanich,Goalie,Regular season,2014/2015,Medvescak (Zagreb),31.0,12,0,0,4,291,0,10,0,47,244,83.8,4.76,0,591:51,35511
https://en.khl.ru/players/20928/,Mark Dekanich,Goalie,Playoffs,2013/2014,Medvescak (Zagreb),31.0,2,0,0,0,55,0,2,0,7,48,87.3,3.57,0,117:37,7057
https://en.khl.ru/players/20928/,Mark Dekanich,Goalie,Regular season,2013/2014,Medvescak (Zagreb),31.0,27,0,0,2,899,11,9,6,57,842,93.7,2.1,3,1630:11,97811
https://en.khl.ru/players/15205/,Wade Dubielewicz,Goalie,Regular season,2008/2009,Ak Bars (Kazan),31.0,21,0,1,0,526,10,7,3,57,469,89.2,2.77,0,1236:10,74170
https://en.khl.ru/players/15192/,Alexander Danilishin,Goalie,Regular season,2015/2016,Traktor (Chelyabinsk),30.0,1,0,0,0,13,0,0,0,1,12,92.3,3.0,0,20:00,1200
https://en.khl.ru/players/15192/,Alexander Danilishin,Goalie,Regular season,2009/2010,Traktor (Chelyabinsk),30.0,4,0,0,0,60,0,1,0,7,53,88.3,4.06,0,103:28,6208
https://en.khl.ru/players/9452/,Mikhail Demidov,Goalie,Regular season,2013/2014,Torpedo (Nizhny Novgorod Region),40.0,3,0,0,0,79,2,0,0,8,71,89.9,3.01,0,159:43,9583
https://en.khl.ru/players/16985/,Yann Danis,Goalie,Regular season,2010/2011,Amur (Khabarovsk),35.0,31,0,1,2,934,8,17,3,84,850,91.0,3.05,2,1651:40,99100
https://en.khl.ru/players/15295/,Sergei Denisov,Goalie,Regular season,2015/2016,Vityaz (Moscow Region),35.0,1,0,0,0,26,0,0,0,2,24,92.3,3.58,0,33:32,2012
https://en.khl.ru/players/15295/,Sergei Denisov,Goalie,Regular season,2013/2014,Vityaz (Moscow Region),20.0,3,0,0,2,70,1,1,0,5,65,92.9,2.06,1,145:36,8736
https://en.khl.ru/players/15295/,Sergei Denisov,Goalie,Regular season,2012/2013,Vityaz (Moscow Region),20.0,5,0,0,0,172,2,3,0,13,159,92.4,2.62,0,298:12,17892
https://en.khl.ru/players/15295/,Sergei Denisov,Goalie,Regular season,2011/2012,Vityaz (Moscow Region),20.0,5,0,0,0,146,0,3,0,20,126,86.3,5.68,0,211:05,12665
https://en.khl.ru/players/15295/,Sergei Denisov,Goalie,Regular season,2010/2011,Vityaz (Moscow Region),20.0,3,0,0,0,48,1,1,0,4,44,91.7,1.9,0,126:12,7572
https://en.khl.ru/players/15295/,Sergei Denisov,Goalie,Regular season,2009/2010,Vityaz (Moscow Region),20.0,27,0,0,0,591,6,16,0,79,512,86.6,3.73,1,1271:54,76314
https://en.khl.ru/players/15295/,Sergei Denisov,Goalie,Regular season,2008/2009,Vityaz (Moscow Region),20.0,12,0,0,0,234,1,5,0,40,194,82.9,5.38,0,445:48,26748
https://en.khl.ru/players/18028/,Matt Dalton,Goalie,Regular season,2013/2014,Neftekhimik (Nizhnekamsk),30.0,19,0,0,0,535,4,12,1,48,487,91.0,2.92,1,986:24,59184
https://en.khl.ru/players/18028/,Matt Dalton,Goalie,Playoffs,2012/2013,Neftekhimik (Nizhnekamsk),30.0,3,0,0,25,60,0,2,0,7,53,88.3,2.9,0,144:37,8677
https://en.khl.ru/players/18028/,Matt Dalton,Goalie,Regular season,2012/2013,Neftekhimik (Nizhnekamsk),30.0,38,0,0,2,1083,14,15,6,83,1000,92.3,2.36,2,2110:11,126611
https://en.khl.ru/players/18028/,Matt Dalton,Goalie,Regular season,2011/2012,Vityaz (Moscow Region),30.0,34,0,0,11,1140,7,21,4,104,1036,90.9,3.49,0,1790:31,107431
https://en.khl.ru/players/15301/,Ilya Ezhov,Goalie,Regular season,2020/2021,Vityaz (Moscow Region),33.0,38,0,1,0,1143,13,16,6,99,1044,91.3,2.79,3,2129:01,127741
https://en.khl.ru/players/15301/,Ilya Ezhov,Goalie,Playoffs,2019/2020,Vityaz (Moscow Region),33.0,4,0,0,0,133,0,2,0,15,118,88.7,3.99,0,225:25,13525
https://en.khl.ru/players/15301/,Ilya Ezhov,Goalie,Regular season,2019/2020,Vityaz (Moscow Region),33.0,44,0,0,41,1312,14,20,9,104,1208,92.1,2.56,2,2438:18,146298
https://en.khl.ru/players/15301/,Ilya Ezhov,Goalie,Regular season,2018/2019,Neftekhimik (Nizhnekamsk),33.0,50,0,1,18,1287,19,27,3,114,1173,91.1,2.43,1,2818:54,169134
https://en.khl.ru/players/15301/,Ilya Ezhov,Goalie,Playoffs,2017/2018,Neftekhimik (Nizhnekamsk),33.0,4,0,0,0,91,0,4,0,11,80,87.9,3.71,0,177:41,10661
https://en.khl.ru/players/15301/,Ilya Ezhov,Goalie,Regular season,2017/2018,Neftekhimik (Nizhnekamsk),33.0,50,0,0,20,1433,23,18,5,101,1332,93.0,2.18,7,2783:57,167037
https://en.khl.ru/players/15301/,Ilya Ezhov,Goalie,Regular season,2016/2017,Lada (Togliatti),33.0,50,0,1,2,1560,14,27,7,127,1433,91.9,2.61,3,2919:21,175161
https://en.khl.ru/players/15301/,Ilya Ezhov,Goalie,Regular season,2015/2016,SKA (Saint Petersburg),33.0,16,0,1,2,390,7,5,3,29,361,92.6,2.16,0,805:32,48332
https://en.khl.ru/players/15301/,Ilya Ezhov,Goalie,Regular season,2014/2015,SKA (Saint Petersburg),33.0,2,0,1,0,54,1,1,0,2,52,96.3,1.02,0,118:12,7092
https://en.khl.ru/players/15301/,Ilya Ezhov,Goalie,Regular season,2014/2015,Lada (Togliatti),33.0,33,0,1,4,1065,11,19,3,76,989,92.9,2.35,2,1943:01,116581
https://en.khl.ru/players/15301/,Ilya Ezhov,Goalie,Regular season,2014/2015,Summary:,,35,0,2,4,1119,12,20,3,78,1041,93.0,2.27,2,2061:13,123673
https://en.khl.ru/players/15301/,Ilya Ezhov,Goalie,Regular season,2013/2014,SKA (Saint Petersburg),33.0,18,0,0,0,483,12,3,2,34,449,93.0,1.91,2,1069:06,64146
https://en.khl.ru/players/15301/,Ilya Ezhov,Goalie,Playoffs,2012/2013,SKA (Saint Petersburg),33.0,11,0,0,2,282,6,4,0,19,263,93.3,1.77,2,645:30,38730
https://en.khl.ru/players/15301/,Ilya Ezhov,Goalie,Regular season,2012/2013,SKA (Saint Petersburg),33.0,21,0,1,0,574,15,5,1,46,528,92.0,2.23,2,1237:17,74237
https://en.khl.ru/players/15301/,Ilya Ezhov,Goalie,Playoffs,2011/2012,SKA (Saint Petersburg),33.0,3,0,0,0,69,1,1,0,6,63,91.3,2.16,0,166:30,9990
https://en.khl.ru/players/15301/,Ilya Ezhov,Goalie,Regular season,2011/2012,SKA (Saint Petersburg),33.0,22,0,1,0,547,12,3,5,44,503,92.0,2.26,1,1165:52,69952
https://en.khl.ru/players/15079/,Robert Esche,Goalie,Playoffs,2010/2011,Dinamo (Minsk),42.0,4,0,0,4,120,2,1,0,7,113,94.2,1.95,0,215:38,12938
https://en.khl.ru/players/15079/,Robert Esche,Goalie,Regular season,2010/2011,Dinamo (Minsk),42.0,24,0,0,14,736,5,14,5,76,660,89.7,3.3,0,1383:09,82989
https://en.khl.ru/players/15079/,Robert Esche,Goalie,Playoffs,2009/2010,SKA (Saint Petersburg),31.0,4,0,0,0,100,1,3,0,9,91,91.0,2.28,0,236:30,14190
https://en.khl.ru/players/15079/,Robert Esche,Goalie,Regular season,2009/2010,SKA (Saint Petersburg),31.0,42,0,3,57,1043,29,7,5,87,956,91.7,2.07,6,2526:27,151587
https://en.khl.ru/players/15079/,Robert Esche,Goalie,Playoffs,2008/2009,SKA (Saint Petersburg),31.0,3,0,0,4,65,0,3,0,8,57,87.7,2.59,0,185:19,11119
https://en.khl.ru/players/15079/,Robert Esche,Goalie,Regular season,2008/2009,SKA (Saint Petersburg),31.0,38,0,1,44,776,19,12,6,68,708,91.2,1.87,9,2182:35,130955
https://en.khl.ru/players/15207/,Ray Emery,Goalie,Playoffs,2008/2009,Atlant (Moscow Region),1.0,7,0,0,0,222,4,3,0,13,209,94.1,1.86,1,418:56,25136
https://en.khl.ru/players/15207/,Ray Emery,Goalie,Regular season,2008/2009,Atlant (Moscow Region),1.0,36,0,0,2,986,24,8,0,73,913,92.6,2.12,2,2070:18,124218
https://en.khl.ru/players/20745/,Atte Engren,Goalie,Regular season,2015/2016,Spartak (Moscow),35.0,34,0,1,0,834,13,15,4,82,752,90.2,2.81,0,1747:56,104876
https://en.khl.ru/players/20745/,Atte Engren,Goalie,Regular season,2014/2015,Atlant (Moscow Region),35.0,56,0,0,0,1537,22,24,7,131,1406,91.5,2.5,2,3145:34,188734
https://en.khl.ru/players/20745/,Atte Engren,Goalie,Playoffs,2013/2014,Lev (Praha),36.0,3,0,0,0,60,2,1,0,4,56,93.3,1.58,1,152:21,9141
https://en.khl.ru/players/20745/,Atte Engren,Goalie,Regular season,2013/2014,Lev (Praha),36.0,14,0,0,0,292,6,4,3,29,263,90.1,2.3,2,756:43,45403
https://en.khl.ru/players/16068/,Jhonas Enroth,Goalie,Regular season,2019/2020,Dinamo (Minsk),1.0,30,0,2,2,827,7,17,6,90,737,89.1,3.13,2,1725:37,103537
https://en.khl.ru/players/16068/,Jhonas Enroth,Goalie,Regular season,2018/2019,Dinamo (Minsk),1.0,52,0,0,6,1456,13,34,3,126,1330,91.3,2.6,1,2905:09,174309
https://en.khl.ru/players/16068/,Jhonas Enroth,Goalie,Regular season,2017/2018,Dinamo (Minsk),1.0,52,0,0,29,1347,19,27,5,104,1243,92.3,2.06,4,3031:39,181899
https://en.khl.ru/players/23661/,Joacim Eriksson,Goalie,Regular season,2015/2016,Dinamo (Riga),30.0,34,0,0,6,964,9,17,6,78,886,91.9,2.42,2,1934:53,116093
https://en.khl.ru/players/17310/,Erik Ersberg,Goalie,Regular season,2012/2013,Donbass (Donetsk),40.0,21,0,0,0,627,5,10,6,55,572,91.2,2.64,1,1247:55,74875
https://en.khl.ru/players/17310/,Erik Ersberg,Goalie,Playoffs,2011/2012,Salavat Yulaev (Ufa),40.0,6,0,0,0,163,2,4,0,13,150,92.0,2.13,1,366:48,22008
https://en.khl.ru/players/17310/,Erik Ersberg,Goalie,Regular season,2011/2012,Salavat Yulaev (Ufa),40.0,24,0,0,2,710,11,5,4,56,654,92.1,2.47,3,1362:48,81768
https://en.khl.ru/players/17310/,Erik Ersberg,Goalie,Playoffs,2010/2011,Salavat Yulaev (Ufa),40.0,20,0,1,0,541,15,4,0,36,505,93.3,1.93,3,1118:23,67103
https://en.khl.ru/players/17310/,Erik Ersberg,Goalie,Regular season,2010/2011,Salavat Yulaev (Ufa),40.0,18,0,1,0,476,11,5,1,35,441,92.6,2.12,4,991:28,59488
https://en.khl.ru/players/6308/,Mike Fountain,Goalie,Regular season,2008/2009,Lada (Togliatti),1.0,14,0,1,0,285,3,6,1,27,258,90.5,2.54,0,638:15,38295
https://en.khl.ru/players/17754/,Ivan Farafonov,Goalie,Regular season,2013/2014,Avtomobilist (Ekaterinburg),30.0,1,0,0,0,0,0,0,0,0,0,,0.0,0,0:10,10
https://en.khl.ru/players/21111/,Leonid Fomin,Goalie,Regular season,2020/2021,Avtomobilist (Ekaterinburg),80.0,1,0,0,0,26,0,0,0,3,23,88.5,3.59,0,50:11,3011
https://en.khl.ru/players/21111/,Leonid Fomin,Goalie,Regular season,2019/2020,Avtomobilist (Ekaterinburg),80.0,13,0,0,2,238,2,5,2,24,214,89.9,2.58,0,557:42,33462
https://en.khl.ru/players/21111/,Leonid Fomin,Goalie,Playoffs,2018/2019,Avtomobilist (Ekaterinburg),80.0,1,0,0,0,1,0,0,0,0,1,100.0,0.0,0,18:45,1125
https://en.khl.ru/players/21111/,Leonid Fomin,Goalie,Regular season,2018/2019,Avtomobilist (Ekaterinburg),80.0,1,0,0,0,28,1,0,0,1,27,96.4,1.01,0,59:33,3573
https://en.khl.ru/players/23473/,Dominik Furch,Goalie,Playoffs,2020/2021,Dinamo (Minsk),38.0,5,0,0,0,153,1,4,0,18,135,88.2,3.33,0,324:34,19474
https://en.khl.ru/players/23473/,Dominik Furch,Goalie,Regular season,2020/2021,Dinamo (Minsk),38.0,41,0,1,2,1124,21,15,4,109,1015,90.3,2.75,1,2376:17,142577
https://en.khl.ru/players/23473/,Dominik Furch,Goalie,Regular season,2018/2019,Severstal (Cherepovets),38.0,55,0,0,4,1651,18,32,5,143,1508,91.3,2.66,4,3219:35,193175
https://en.khl.ru/players/23473/,Dominik Furch,Goalie,Playoffs,2017/2018,Avangard (Omsk),33.0,7,0,0,4,196,3,3,0,19,177,90.3,3.0,0,380:31,22831
https://en.khl.ru/players/23473/,Dominik Furch,Goalie,Regular season,2017/2018,Avangard (Omsk),33.0,47,0,1,2,1181,20,21,3,87,1094,92.6,1.99,5,2627:29,157649
https://en.khl.ru/players/23473/,Dominik Furch,Goalie,Playoffs,2016/2017,Avangard (Omsk),33.0,12,0,0,0,307,6,6,0,24,283,92.2,1.91,1,752:26,45146
https://en.khl.ru/players/23473/,Dominik Furch,Goalie,Regular season,2016/2017,Avangard (Omsk),33.0,53,0,2,4,1369,27,18,6,100,1269,92.7,1.98,2,3030:46,181846
https://en.khl.ru/players/23473/,Dominik Furch,Goalie,Playoffs,2015/2016,Avangard (Omsk),33.0,11,0,0,0,374,7,4,0,22,352,94.1,1.86,0,711:26,42686
https://en.khl.ru/players/23473/,Dominik Furch,Goalie,Regular season,2015/2016,Avangard (Omsk),33.0,49,0,0,2,1306,23,14,5,88,1218,93.3,1.77,8,2975:38,178538
https://en.khl.ru/players/20870/,Ivan Fedotov,Goalie,Playoffs,2020/2021,Traktor (Chelyabinsk),28.0,4,0,0,0,104,1,3,0,10,94,90.4,2.68,0,224:09,13449
https://en.khl.ru/players/20870/,Ivan Fedotov,Goalie,Regular season,2020/2021,Traktor (Chelyabinsk),28.0,26,0,1,8,735,14,7,3,55,680,92.5,2.21,1,1496:07,89767
https://en.khl.ru/players/20870/,Ivan Fedotov,Goalie,Regular season,2019/2020,Traktor (Chelyabinsk),28.0,32,0,1,6,754,10,16,2,52,702,93.1,2.1,3,1482:24,88944
https://en.khl.ru/players/20870/,Ivan Fedotov,Goalie,Regular season,2018/2019,Salavat Yulaev (Ufa),30.0,3,0,0,0,89,2,0,0,6,83,93.3,2.08,0,173:00,10380
https://en.khl.ru/players/20870/,Ivan Fedotov,Goalie,Regular season,2017/2018,Salavat Yulaev (Ufa),33.0,1,0,0,0,24,0,0,0,2,22,91.7,3.61,0,33:12,1992
https://en.khl.ru/players/20870/,Ivan Fedotov,Goalie,Regular season,2014/2015,Neftekhimik (Nizhnekamsk),30.0,1,0,0,0,10,0,0,0,2,8,80.0,6.0,0,20:00,1200
https://en.khl.ru/players/10541/,Vladislav Fokin,Goalie,Regular season,2017/2018,Ugra (Khanty-Mansiysk),1.0,7,0,0,0,160,0,4,0,22,138,86.2,3.98,0,331:25,19885
https://en.khl.ru/players/10541/,Vladislav Fokin,Goalie,Regular season,2016/2017,Ugra (Khanty-Mansiysk),1.0,19,0,0,12,479,3,11,3,38,441,92.1,2.38,1,959:37,57577
https://en.khl.ru/players/10541/,Vladislav Fokin,Goalie,Regular season,2015/2016,Ugra (Khanty-Mansiysk),1.0,32,0,1,0,908,12,11,3,72,836,92.1,2.66,4,1625:32,97532
https://en.khl.ru/players/10541/,Vladislav Fokin,Goalie,Regular season,2014/2015,Traktor (Chelyabinsk),1.0,13,0,0,0,230,1,5,3,28,202,87.8,3.38,0,497:38,29858
https://en.khl.ru/players/10541/,Vladislav Fokin,Goalie,Regular season,2013/2014,Traktor (Chelyabinsk),1.0,5,0,0,0,134,1,3,0,12,122,91.0,2.69,0,267:15,16035
https://en.khl.ru/players/10541/,Vladislav Fokin,Goalie,Playoffs,2012/2013,Traktor (Chelyabinsk),1.0,1,0,0,0,11,0,1,0,3,8,72.7,3.72,0,48:26,2906
https://en.khl.ru/players/10541/,Vladislav Fokin,Goalie,Regular season,2012/2013,Traktor (Chelyabinsk),1.0,10,0,0,0,253,6,1,1,13,240,94.9,1.56,1,498:39,29919
https://en.khl.ru/players/10541/,Vladislav Fokin,Goalie,Playoffs,2009/2010,Traktor (Chelyabinsk),1.0,2,0,0,2,70,0,2,0,5,65,92.9,2.64,0,113:51,6831
https://en.khl.ru/players/10541/,Vladislav Fokin,Goalie,Regular season,2009/2010,Traktor (Chelyabinsk),1.0,28,0,2,4,628,5,16,1,71,557,88.7,3.53,0,1206:08,72368
https://en.khl.ru/players/10541/,Vladislav Fokin,Goalie,Playoffs,2008/2009,Traktor (Chelyabinsk),1.0,2,0,0,0,31,0,0,0,4,27,87.1,4.62,0,51:54,3114
https://en.khl.ru/players/10541/,Vladislav Fokin,Goalie,Regular season,2008/2009,Traktor (Chelyabinsk),1.0,13,0,0,2,262,3,4,0,22,240,91.6,2.49,1,531:08,31868
https://en.khl.ru/players/23898/,Viktor Fasth,Goalie,Playoffs,2016/2017,CSKA (Moscow),30.0,4,0,0,0,79,1,2,0,8,71,89.9,2.68,0,179:19,10759
https://en.khl.ru/players/23898/,Viktor Fasth,Goalie,Regular season,2016/2017,CSKA (Moscow),30.0,21,0,0,14,464,15,2,2,33,431,92.9,1.69,4,1169:05,70145
https://en.khl.ru/players/23898/,Viktor Fasth,Goalie,Regular season,2015/2016,CSKA (Moscow),30.0,20,0,0,2,392,13,4,1,31,361,92.1,1.66,3,1122:04,67324
https://en.khl.ru/players/16258/,Martin Falter,Goalie,Regular season,2009/2010,Torpedo (Nizhny Novgorod Region),1.0,6,0,0,0,139,1,4,0,19,120,86.3,4.01,0,284:15,17055
https://en.khl.ru/players/17761/,Andrei Filonenko,Goalie,Regular season,2016/2017,CSKA (Moscow),1.0,4,0,0,0,85,3,0,0,5,80,94.1,1.6,0,187:24,11244
https://en.khl.ru/players/23488/,Pavel Francouz,Goalie,Playoffs,2017/2018,Traktor (Chelyabinsk),33.0,12,0,0,2,435,6,5,0,22,413,94.9,1.9,0,695:47,41747
https://en.khl.ru/players/23488/,Pavel Francouz,Goalie,Regular season,2017/2018,Traktor (Chelyabinsk),33.0,35,0,0,4,1087,15,11,5,59,1028,94.6,1.8,5,1963:46,117826
https://en.khl.ru/players/23488/,Pavel Francouz,Goalie,Playoffs,2016/2017,Traktor (Chelyabinsk),33.0,6,0,0,2,157,2,4,0,12,145,92.4,2.15,0,335:11,20111
https://en.khl.ru/players/23488/,Pavel Francouz,Goalie,Regular season,2016/2017,Traktor (Chelyabinsk),33.0,30,0,2,2,872,14,9,3,41,831,95.3,1.43,5,1718:50,103130
https://en.khl.ru/players/23488/,Pavel Francouz,Goalie,Regular season,2015/2016,Traktor (Chelyabinsk),33.0,18,0,0,0,381,3,7,3,29,352,92.4,2.21,0,787:28,47248
https://en.khl.ru/players/10869/,Alexander Fomichyov,Goalie,Regular season,2010/2011,Torpedo (Nizhny Novgorod Region),45.0,11,0,0,0,198,1,6,0,23,175,88.4,2.97,0,464:05,27845
https://en.khl.ru/players/10869/,Alexander Fomichyov,Goalie,Regular season,2009/2010,Torpedo (Nizhny Novgorod Region),45.0,22,0,0,2,703,9,12,1,49,654,93.0,2.22,2,1322:14,79334
https://en.khl.ru/players/10869/,Alexander Fomichyov,Goalie,Regular season,2009/2010,Sibir (Novosibirsk Region),45.0,7,0,0,0,132,0,2,1,15,117,88.6,2.81,0,320:06,19206
