URL,Player name,Born,Shoots,Country
https://en.khl.ru/players/14286/,Evgeny Busygin,9 September 1987,left,Russia
https://en.khl.ru/players/25584/,Bobby Butler,26 April 1987,right,USA
https://en.khl.ru/players/15903/,Sergei D. Barbashev,26 July 1992,right,Russia
https://en.khl.ru/players/15606/,Georgy Belousov,26 December 1990,right,Russia
https://en.khl.ru/players/15567/,Maxim Berezin,29 January 1991,left,Russia
https://en.khl.ru/players/18975/,Vladislav Boiko,15 December 1995,left,Russia
https://en.khl.ru/players/20711/,Ilya G. Baranov,22 September 1995,left,Russia
https://en.khl.ru/players/15308/,Anton Burdasov,9 May 1991,left,Russia
https://en.khl.ru/players/32057/,Victor Bartley,17 February 1988,left,China
https://en.khl.ru/players/15704/,Ilya Brenyov,16 May 1990,left,Russia
https://en.khl.ru/players/21424/,Patrick Bjorkstrand,1 July 1992,left,Denmark
https://en.khl.ru/players/14842/,Ivan Bykov,15 April 1990,left,Russia
https://en.khl.ru/players/3534/,Alexander Borovkov,28 January 1982,left,Belarus
https://en.khl.ru/players/22930/,Andrei Belevich,27 August 1997,left,Belarus
https://en.khl.ru/players/21086/,Ivan Bezrukov,11 June 1997,right,Russia
https://en.khl.ru/players/15681/,Nursultan Belgibayev,3 August 1991,left,Kazakhstan
https://en.khl.ru/players/14478/,Evgeny Bodrov,8 January 1988,left,Russia
https://en.khl.ru/players/6303/,Alexander Buturlin,3 September 1981,left,Russia
https://en.khl.ru/players/16921/,Sergei Bogoleisha,20 February 1990,right,Belarus
https://en.khl.ru/players/20606/,Nikita Bobryashov,10 October 1995,left,Russia
https://en.khl.ru/players/15129/,Igor Bortnikov,8 June 1989,left,Russia
https://en.khl.ru/players/13805/,Nikolai Bushuyev,14 March 1985,left,Russia
https://en.khl.ru/players/15836/,Georgy Berdyukov,19 August 1991,right,Russia
https://en.khl.ru/players/22424/,Rafael Bikmullin,12 July 1997,left,Russia
https://en.khl.ru/players/22004/,Cam Barker,4 April 1986,left,Canada
https://en.khl.ru/players/5081/,Oleg Belkin,11 April 1974,left,Russia
https://en.khl.ru/players/10855/,Alexander Boikov,7 February 1975,left,Russia
https://en.khl.ru/players/18787/,Niclas Bergfors,7 March 1987,right,Sweden
https://en.khl.ru/players/18034/,Christopher Brennan,27 August 1980,left,Canada
https://en.khl.ru/players/3950/,Anton Babchuk,6 May 1984,right,Russia
https://en.khl.ru/players/22190/,Artyom Bakushin,12 September 1997,left,Kazakhstan
https://en.khl.ru/players/13032/,Ilshat Bilalov,15 January 1985,left,Russia
https://en.khl.ru/players/15966/,Vladimir Bessonov,22 February 1990,right,Russia
https://en.khl.ru/players/15983/,Kirill Brashkin,22 May 1992,left,Russia
https://en.khl.ru/players/33011/,Bruno Bruveris,9 March 2002,left,Latvia
https://en.khl.ru/players/16540/,Rustams Begovs,26 June 1993,left,Latvia
https://en.khl.ru/players/22558/,Chad Billins,26 May 1989,left,USA
https://en.khl.ru/players/18970/,Michal Birner,2 March 1986,left,Czech Republic
https://en.khl.ru/players/16290/,Evgeny Belokhvostikov,1 February 1992,left,Russia
https://en.khl.ru/players/16546/,Elvijs Biezais,30 June 1991,left,Latvia
