Profile,Player,Role,Year,Season,Team_id,Date,Home_team,Away_team,Home_score,Away_score,Length,Number,Goals,Assists,Penalties,Shots,Icetime,Icetime_seconds,Wins,Losses,Shootouts,Goals_against,Saves,Saves_percentage,Goals_against_average,Shutouts
https://en.khl.ru/players/14909/,Danila Alistratov,Goalie,2009/2010,Regular season,25,2009-11-18,Neftekhimik,Traktor,4,3,Overtime,74,0,0,0,16,32:11,1931,0,0,0,3,13,81.2,5.59,0
https://en.khl.ru/players/14909/,Danila Alistratov,Goalie,2009/2010,Regular season,25,2009-11-23,Traktor,Vityaz,3,4,Shootouts,74,0,0,0,29,65:00,3900,0,0,1,3,26,89.7,2.77,0
https://en.khl.ru/players/14909/,Danila Alistratov,Goalie,2009/2010,Regular season,25,2009-12-11,Traktor,Avangard,3,2,Standard,74,0,1,0,30,60:00,3600,1,0,0,2,28,93.3,2.0,0
https://en.khl.ru/players/14909/,Danila Alistratov,Goalie,2009/2010,Regular season,25,2009-12-13,Traktor,Ak Bars,1,0,Shootouts,74,0,0,0,28,65:00,3900,0,0,1,0,28,100.0,0.0,1
https://en.khl.ru/players/14909/,Danila Alistratov,Goalie,2009/2010,Regular season,25,2009-12-23,Ak Bars,Traktor,2,1,Shootouts,74,0,0,0,29,65:00,3900,0,0,1,1,28,96.6,0.92,0
https://en.khl.ru/players/14909/,Danila Alistratov,Goalie,2009/2010,Regular season,25,2009-12-25,Lokomotiv,Traktor,5,1,Standard,74,0,0,0,20,40:00,2400,0,1,0,4,16,80.0,6.0,0
https://en.khl.ru/players/14909/,Danila Alistratov,Goalie,2009/2010,Regular season,25,2009-12-27,Spartak,Traktor,3,2,Standard,74,0,0,0,42,59:21,3561,0,1,0,3,39,92.9,3.03,0
https://en.khl.ru/players/14909/,Danila Alistratov,Goalie,2009/2010,Regular season,25,2009-12-29,HC MVD,Traktor,1,2,Standard,74,0,0,0,29,60:00,3600,1,0,0,1,28,96.6,1.0,0
https://en.khl.ru/players/14909/,Danila Alistratov,Goalie,2009/2010,Regular season,25,2010-01-04,Traktor,Lada,4,2,Standard,74,0,0,0,19,59:44,3584,1,0,0,2,17,89.5,2.01,0
https://en.khl.ru/players/14909/,Danila Alistratov,Goalie,2009/2010,Regular season,25,2010-01-06,Traktor,Neftekhimik,2,3,Standard,74,0,0,0,24,59:08,3548,0,1,0,3,21,87.5,3.04,0
https://en.khl.ru/players/14909/,Danila Alistratov,Goalie,2009/2010,Regular season,25,2010-01-08,Traktor,Ak Bars,2,5,Standard,74,0,0,0,28,59:38,3578,0,1,0,4,24,85.7,4.02,0
https://en.khl.ru/players/14909/,Danila Alistratov,Goalie,2009/2010,Regular season,25,2010-01-12,Lada,Traktor,2,3,Standard,74,0,0,0,25,60:00,3600,1,0,0,2,23,92.0,2.0,0
https://en.khl.ru/players/14909/,Danila Alistratov,Goalie,2009/2010,Regular season,25,2010-01-14,Dynamo M,Traktor,4,3,Standard,74,0,0,0,33,58:59,3539,0,1,0,4,29,87.9,4.07,0
